price_text,title,location,description,info_text,details_url,photos_text,contact_info,agency_name,agency_url,ref_no,total_offers,price_per_m2,search_url,scraped_at
Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Шкорпиловци, област Варна","Нива, кат. 3, с Аренден договор до 31.12.2025 г. и рента 1278 €/год., 17500 дка, ОФЕРТА   7596 ИН КОНСУЛТ недвижими имоти Ви предлага за продажба земеделска земя 3-та категория в зе ..., тел.: 0877364774","Нива, кат. 3, с Аренден договор до 31.12.2025 г. и рента 1278 €/год., 17500 дка, ОФЕРТА   7596 ИН КОНСУЛТ недвижими имоти Ви предлага за продажба земеделска земя 3-та категория в зе ..., тел.: 0877364774",//www.imot.bg/obiava-1s173098250372483-prodava-zemedelska-zemya-oblast-varna-s-shkorpilovtsi,Повече детайли,0877364774,ИН КОНСУЛТ,//inconsult.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.312476
Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Велико Търново, област Велико Търново","Овощна градина, кат. 3, 97 дка, АДРЕС предлага на вниманието ви работеща стопанска ферма със собствена земя от 96 декара във Великот ..., тел.: 0988814499","Овощна градина, кат. 3, 97 дка, АДРЕС предлага на вниманието ви работеща стопанска ферма със собствена земя от 96 декара във Великот ..., тел.: 0988814499",//www.imot.bg/obiava-1s147333061690174-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-veliko-tarnovo,Повече детайлии 16 снимки,0988814499,АДРЕС НЕДВИЖИМИ ИМОТИ,//address_vt.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.313582
4 000 €7 823.32 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Дебелец, област Велико Търново","Нива, кат. 3, с Аренден договор до 15.08.2025 г. и рента 15 €/год., 3 дка, Полето, Ref: D1008 - Описание: Два парцела в землището на гр. Дебелец: 1. Обработваема земеделска земя, 3 дк ..., тел.: 0888876599","Нива, кат. 3, с Аренден договор до 15.08.2025 г. и рента 15 €/год., 3 дка, Полето, Ref: D1008 - Описание: Два парцела в землището на гр. Дебелец: 1. Обработваема земеделска земя, 3 дк ..., тел.: 0888876599",//www.imot.bg/obiava-1s162556006716140-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-debelets-poleto,Повече детайлии 2 снимки,0888876599,ВТ БЪЛГАРИЯ ООД,//vtbulgaria.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.314728
9 970.19 €19 500 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Дебелец, област Велико Търново","Овощна градина, кат. 3, 4 дка, Имотът е действаща овощна градина - основно са праскови и череши., тел.: 0886646964","Овощна градина, кат. 3, 4 дка, Имотът е действаща овощна градина - основно са праскови и череши., тел.: 0886646964",//www.imot.bg/obiava-1s174285414794466-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-debelets,Повече детайли,0886646964,ЯНА ИНВЕСТ ЕООД,//yana_invest.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.315829
3 420 000 €6 688 938.60 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Дебелец, област Велико Търново","Нива, кат. 3, с Аренден договор до 26.11.2026 г. и рента 80 €/год., 3800 дка, тел.: 0886646964","Нива, кат. 3, с Аренден договор до 26.11.2026 г. и рента 80 €/год., 3800 дка, тел.: 0886646964",//www.imot.bg/obiava-1s176730699513177-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-debelets,Повече детайли,0886646964,ЯНА ИНВЕСТ ЕООД,//yana_invest.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.316918
Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Дебелец, област Велико Търново","Нива, кат. 3, 194 дка, Предлагаме Ви, за продажба земеделски имот в гр. Дебелец, област Велико Търново.  Града се намира на ..., тел.: 0888288867","Нива, кат. 3, 194 дка, Предлагаме Ви, за продажба земеделски имот в гр. Дебелец, област Велико Търново.  Града се намира на ..., тел.: 0888288867",//www.imot.bg/obiava-1s172051026894207-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-debelets,Повече детайлии 4 снимки,0888288867,РЕМАКС ОЛД КЕПИТЪЛ,//remaxoldcapital.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.317989
11 500 €22 492.05 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Долна Оряховица, област Велико Търново","Нива, кат. 3, 1.898 дка, Продава се земеделски имот с плододаваща сливова градина  Имотът се намира само на 7 км от гр. Горна ..., тел.: 0885509238","Нива, кат. 3, 1.898 дка, Продава се земеделски имот с плододаваща сливова градина  Имотът се намира само на 7 км от гр. Горна ..., тел.: 0885509238",//www.imot.bg/obiava-1s176233946685035-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-dolna-oryahovitsa,Повече детайлии 8 снимки,0885509238,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.319096
15 338.76 €30 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Лясковец, област Велико Търново","Нива, кат. 3, 6.15 дка, НИ.ИВА предлага за продажба парцел в землището на град Лясковец,с лице на главен път София-Варна,в   ..., тел.: 0888850484","Нива, кат. 3, 6.15 дка, НИ.ИВА предлага за продажба парцел в землището на град Лясковец,с лице на главен път София-Варна,в   ..., тел.: 0888850484",//www.imot.bg/obiava-1s166184619963573-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-lyaskovets,Повече детайлии 4 снимки,0888850484,НЕДВИЖИМИ ИМОТИ - ИВА,//imoti_iva.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.320171
17 895.22 €35 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Лясковец, област Велико Търново","Нива, кат. 3, 2.604 дка, НИ.ИВА предлага за продажба земеделска земя в землището на град Лясковец, в близост до главен път Ля ..., тел.: 0888850484","Нива, кат. 3, 2.604 дка, НИ.ИВА предлага за продажба земеделска земя в землището на град Лясковец, в близост до главен път Ля ..., тел.: 0888850484",//www.imot.bg/obiava-1s166575152204926-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-lyaskovets,Повече детайли,0888850484,НЕДВИЖИМИ ИМОТИ - ИВА,//imoti_iva.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.321364
2 000 €3 911.66 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Павликени, област Велико Търново","Нива, кат. 2, с Аренден договор до 01.12.2026 г. и рента 1 €/год., 20 дка, Цена по споразумение! , тел.: 0888307321","Нива, кат. 2, с Аренден договор до 01.12.2026 г. и рента 1 €/год., 20 дка, Цена по споразумение! , тел.: 0888307321",//www.imot.bg/obiava-1s169207582513627-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-pavlikeni,Повече детайлии 6 снимки,0888307321,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.322499
7 000 €13 690.81 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Павликени, област Велико Търново","Нива, кат. 3, 7 дка, Караисен, ПРОДАВАТ СЕ 6/36 ИДЕАЛНИ ЧАСТИ ОТ ЗЕМЕДЕЛСКИ ЗЕМИ В С. КАРАИСЕН, ОБЩ. ПАВЛИКЕНИ 🌱 Обща инфор ..., тел.: 0879267832","Нива, кат. 3, 7 дка, Караисен, ПРОДАВАТ СЕ 6/36 ИДЕАЛНИ ЧАСТИ ОТ ЗЕМЕДЕЛСКИ ЗЕМИ В С. КАРАИСЕН, ОБЩ. ПАВЛИКЕНИ 🌱 Обща инфор ..., тел.: 0879267832",//www.imot.bg/obiava-1s176899093746132-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-pavlikeni-karaisen,Повече детайли,0879267832,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.323637
24 000 €46 939.92 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Павликени, област Велико Търново","Нива, кат. 3, с Аренден договор до 01.04.2026 г. и рента 50 €/год., 15 дка, Земята е от два парцела на 100 процента обработваема 3 категория С едногодишен сте ден договор в сел ..., тел.: 0884485346","Нива, кат. 3, с Аренден договор до 01.04.2026 г. и рента 50 €/год., 15 дка, Земята е от два парцела на 100 процента обработваема 3 категория С едногодишен сте ден договор в сел ..., тел.: 0884485346",//www.imot.bg/obiava-1s176994351241558-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-pavlikeni,Повече детайли,0884485346,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.324798
119 970 €234 640.93 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Полски Тръмбеш, област Велико Търново","Изоставена орна земя, кат. 3, 3.999 дка, Продажба на Поземлен имот в гр. Полски Тръмбеш 57354.32.3 с площ 3,999 дка. Повече информация на пос ..., тел.: 0887598545","Изоставена орна земя, кат. 3, 3.999 дка, Продажба на Поземлен имот в гр. Полски Тръмбеш 57354.32.3 с площ 3,999 дка. Повече информация на пос ..., тел.: 0887598545",//www.imot.bg/obiava-1s170481146542457-prodava-zemedelska-zemya-oblast-veliko-tarnovo-gr-polski-trambesh,Повече детайлии 4 снимки,0887598545,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.325887
Цена при запитване,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Бяла река, област Велико Търново","Овощна градина, кат. 3, 10100 дка, 1.Овошна градина с площ от 6901кв.м., находяща се в местността  Какуля 02 , с идентификатор   07661. ..., тел.: 0887 /573 633","Овощна градина, кат. 3, 10100 дка, 1.Овошна градина с площ от 6901кв.м., находяща се в местността  Какуля 02 , с идентификатор   07661. ..., тел.: 0887 /573 633",//www.imot.bg/obiava-1s173987803138884-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-byala-reka,Повече детайли,0887 /573 633,АКЦЕНТИ ПРОПЪРТИС,//accents.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.327010
7 980 €15 607.52 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Горско Косово, област Велико Търново","Гори и храсти в земеделска земя, кат. 3, 21 дка, Продавам две земи (една до друга). Могат да бъдат закупени заедно или поотделно. Едната е 8 декара,  ..., тел.: 0896767590","Гори и храсти в земеделска земя, кат. 3, 21 дка, Продавам две земи (една до друга). Могат да бъдат закупени заедно или поотделно. Едната е 8 декара,  ..., тел.: 0896767590",//www.imot.bg/obiava-1s169694490805224-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-gorsko-kosovo,Повече детайлии 2 снимки,0896767590,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.328092
60 000 €117 349.80 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Добри дял, област Велико Търново","Нива, кат. 3, 6 дка,  1.Земеделска земя 5930 дка, -III категория,граничи с регулацията на селото. Намира се в началото на ..., тел.: 02 9515080","Нива, кат. 3, 6 дка,  1.Земеделска земя 5930 дка, -III категория,граничи с регулацията на селото. Намира се в началото на ..., тел.: 02 9515080",//www.imot.bg/obiava-1s149787147122543-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-dobri-dyal,Повече детайлии 3 снимки,02 9515080,ИМОТИ-ИВ ЕООД,//imoti_iv.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.329182
5 000 €9 779.15 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Къпиново, област Велико Търново","Нива, кат. 3, 2.43 дка, Aгенция за недвижими имоти ИВА продава земеделска земя до регулация,категория 3-та.Имотът може да се ..., тел.: 0888850484","Нива, кат. 3, 2.43 дка, Aгенция за недвижими имоти ИВА продава земеделска земя до регулация,категория 3-та.Имотът може да се ..., тел.: 0888850484",//www.imot.bg/obiava-1s175360215986203-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-kapinovo,Повече детайлии 2 снимки,0888850484,НЕДВИЖИМИ ИМОТИ - ИВА,//imoti_iva.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.330271
21 750 €42 539.30 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Леденик, област Велико Търново","Нива, кат. 3, с Аренден договор до 01.10.2024 г. и рента 23 €/год., 12.799 дка, Топ Естейт Недвижими имоти Ви представя земеделска земя в с. Леденик, област Велико Търново. Земята  ..., тел.: 0882388284","Нива, кат. 3, с Аренден договор до 01.10.2024 г. и рента 23 €/год., 12.799 дка, Топ Естейт Недвижими имоти Ви представя земеделска земя в с. Леденик, област Велико Търново. Земята  ..., тел.: 0882388284",//www.imot.bg/obiava-1s169036576973295-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-ledenik,Повече детайли,0882388284,ТОП ЕСТЕЙТ,//topestate.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.331397
22 905.88 €44 800 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Леденик, област Велико Търново","Нива, кат. 3, 12.8 дка, тел.: 0887468228","Нива, кат. 3, 12.8 дка, тел.: 0887468228",//www.imot.bg/obiava-1s167386336331478-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-ledenik,Повече детайли,0887468228,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.332508
21 450 €41 952.55 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Малки чифлик, област Велико Търново","Нива, кат. 3, с Аренден договор до 30.09.2026 г. и рента 16 €/год., 33 дка, SProperties продава земеделска земя в землището на с. Малки чифлик, общ. Велико Търново, НИВИ катего ..., тел.: 0889 60 66 64","Нива, кат. 3, с Аренден договор до 30.09.2026 г. и рента 16 €/год., 33 дка, SProperties продава земеделска земя в землището на с. Малки чифлик, общ. Велико Търново, НИВИ катего ..., тел.: 0889 60 66 64",//www.imot.bg/obiava-1s176839340609023-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-malki-chiflik,Повече детайлии 5 снимки,0889 60 66 64,ЕС ПРОПЪРТИС,//sproperties2004.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.333674
21 054 €41 178.04 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Овча могила, област Велико Търново","Ливада, кат. 3, 45.771 дка, Продавам ливади в селата Алеково, Козловец и Овча могила, и трите землища са в община Свищов, обл. В ..., тел.: 0889683752","Ливада, кат. 3, 45.771 дка, Продавам ливади в селата Алеково, Козловец и Овча могила, и трите землища са в община Свищов, обл. В ..., тел.: 0889683752",//www.imot.bg/obiava-1s172667359892841-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-ovcha-mogila,Повече детайли,0889683752,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.334805
21 474.26 €42 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Самоводене, област Велико Търново","Нива, кат. 3, 2.595 дка, Предлагаме Ви, за продажба земеделски имот в село Самоводене. Селото се намира на 8 км от град Велик ..., тел.: 0888288867","Нива, кат. 3, 2.595 дка, Предлагаме Ви, за продажба земеделски имот в село Самоводене. Селото се намира на 8 км от град Велик ..., тел.: 0888288867",//www.imot.bg/obiava-1s170435725629856-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-samovodene,Повече детайлии 4 снимки,0888288867,РЕМАКС ОЛД КЕПИТЪЛ,//remaxoldcapital.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.335902
50 000 €97 791.50 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Сломер, област Велико Търново","Нива, кат. 3, с Аренден договор до 31.12.2025 г. и рента 1000 €/год., 22.495 дка, тел.: 0885323844","Нива, кат. 3, с Аренден договор до 31.12.2025 г. и рента 1000 €/год., 22.495 дка, тел.: 0885323844",//www.imot.bg/obiava-1s176077504111640-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-slomer,Повече детайли,0885323844,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.337023
4 000 €7 823.32 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Шереметя, област Велико Търново","Нива, кат. 3, 6.208 дка, Поземлен имот, разположен в землището на село на 3 км от гр.В.Търново, в  близост до главен път Софи ..., тел.: 0899498066","Нива, кат. 3, 6.208 дка, Поземлен имот, разположен в землището на село на 3 км от гр.В.Търново, в  близост до главен път Софи ..., тел.: 0899498066",//www.imot.bg/obiava-1s143592536149595-prodava-zemedelska-zemya-oblast-veliko-tarnovo-s-sheremetya,Повече детайли,0899498066,ЯВЛЕНА-ОФИС ВЕЛИКО ТЪРНОВО,//yavlena-vt.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.338099
225 000 €440 061.75 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Видин, област Видин","Нива, кат. 3, 15 дка, Недвижими имоти 'Адрес'предлага за продажба:    Земеделска земя с площ от 15 декара, разположена на  ..., тел.: 0882008371","Нива, кат. 3, 15 дка, Недвижими имоти 'Адрес'предлага за продажба:    Земеделска земя с площ от 15 декара, разположена на  ..., тел.: 0882008371",//www.imot.bg/obiava-1s175748541107371-prodava-zemedelska-zemya-oblast-vidin-gr-vidin,Повече детайлии 2 снимки,0882008371,АДРЕС,//denchev_address.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.339251
7 000 €13 690.81 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Кула, област Видин","Нива, кат. 3, 7 дка, ПРОДАВАМ 11/24 ИДЕАЛНИ ЧАСТИ ОТ ЗЕМЕДЕЛСКИ ЗЕМИ   гр. Кула, обл. Видин ✔ Вписани договори за  ..., тел.: 0879267832","Нива, кат. 3, 7 дка, ПРОДАВАМ 11/24 ИДЕАЛНИ ЧАСТИ ОТ ЗЕМЕДЕЛСКИ ЗЕМИ   гр. Кула, обл. Видин ✔ Вписани договори за  ..., тел.: 0879267832",//www.imot.bg/obiava-1s176899141793091-prodava-zemedelska-zemya-oblast-vidin-gr-kula,Повече детайли,0879267832,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.340397
127 000 €248 390.41 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Кула, област Видин","Гори и храсти в земеделска земя, кат. 1, 240 дка, Предлагаме пакет от 240 декара горски масиви в Северозападна България. Обявената цена е валидна при  ..., тел.: 0898898777","Гори и храсти в земеделска земя, кат. 1, 240 дка, Предлагаме пакет от 240 декара горски масиви в Северозападна България. Обявената цена е валидна при  ..., тел.: 0898898777",//www.imot.bg/obiava-1s176918260805556-prodava-zemedelska-zemya-oblast-vidin-gr-kula,Повече детайли,0898898777,РЕАЛЕН НОВ ДОМ,//realnewhomemk.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.341504
10 483 434 €20 503 814.72 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Бойница, област Видин","Нива, кат. 3, 8203 дка, тел.: 0889263896","Нива, кат. 3, 8203 дка, тел.: 0889263896",//www.imot.bg/obiava-1s176943981180951-prodava-zemedelska-zemya-oblast-vidin-s-boynitsa,Повече детайли,0889263896,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.342598
10 500 €20 536.22 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Големаново, област Видин","Изоставена орна земя, кат. 3, 16 дка, До път, тел.: 0896555596","Изоставена орна земя, кат. 3, 16 дка, До път, тел.: 0896555596",//www.imot.bg/obiava-1s174783884172135-prodava-zemedelska-zemya-oblast-vidin-s-golemanovo,Повече детайлии 3 снимки,0896555596,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.343716
14 000 €27 381.62 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Стакевци, област Видин","Ливада, кат. 1, 14 дка, Два имота по 7  дка по 7000 лв един  с номера /68655.143.46 / и / 68655.143.49 / , тел.: 0886963817","Ливада, кат. 1, 14 дка, Два имота по 7  дка по 7000 лв един  с номера /68655.143.46 / и / 68655.143.49 / , тел.: 0886963817",//www.imot.bg/obiava-1s156179281193636-prodava-zemedelska-zemya-oblast-vidin-s-stakevtsi,Повече детайлии 3 снимки,0886963817,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.344774
,"Кой ни натресе договора с ""Боташ""?",,преди 20 часа  и 12 минути,преди 20 часа  и 12 минути,https://fakti.bg/collision/3904-koy-ni-natrese-dogovora-s--botash--,,,,,,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:33.345412
4 294.85 €8 400 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Тияновци, област Видин","Овощна градина, кат. 2, 2.4 дка, Продавам овощна градина 2.4 дка в село Тияновци, област Видин   Панорамна градина в регулация с лозя ..., тел.: 0883319571","Овощна градина, кат. 2, 2.4 дка, Продавам овощна градина 2.4 дка в село Тияновци, област Видин   Панорамна градина в регулация с лозя ..., тел.: 0883319571",//www.imot.bg/obiava-1s175498897614897-prodava-zemedelska-zemya-oblast-vidin-s-tiyanovtsi,Повече детайлии 5 снимки,0883319571,,,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:35.320057
5 112.92 €10 000 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Толовица, област Видин","Гори и храсти в земеделска земя, кат. 1, 10 дка, Трънкин дол, Начин на трайно ползване: друг вид дървопроизводителна гора  Продават се и 1000 кв.м. в с. Милчина л ..., тел.: 0888297441","Гори и храсти в земеделска земя, кат. 1, 10 дка, Трънкин дол, Начин на трайно ползване: друг вид дървопроизводителна гора  Продават се и 1000 кв.м. в с. Милчина л ..., тел.: 0888297441",//www.imot.bg/obiava-1s176055497889564-prodava-zemedelska-zemya-oblast-vidin-s-tolovitsa-trankin-dol,Повече детайли,0888297441,БГ-ИММОБИЛИЕН,//bulgarovo.imot.bg,1,0,511.29,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:35.321175
10 593.97 €20 720 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Бяла Слатина, област Враца","Нива, кат. 3, 7.4 дка, ТРЪНСКОТО, Земеделска земя, на 200 м. от главния път между гр. Бяла Слатина и село Търнак, обработваема земя, б ..., тел.: 0899889191","Нива, кат. 3, 7.4 дка, ТРЪНСКОТО, Земеделска земя, на 200 м. от главния път между гр. Бяла Слатина и село Търнак, обработваема земя, б ..., тел.: 0899889191",//www.imot.bg/obiava-1s169960918754434-prodava-zemedelska-zemya-oblast-vratsa-gr-byala-slatina-transkoto,Повече детайлии 3 снимки,0899889191,БОНОНИЯ ИМОТИ ЕООД,//bononia.imot.bg,1,0,5296.98,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:35.322374
25 000 €48 895.75 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Криводол, област Враца","Нива, кат. 3, 13 дка, Уровене, Продавам плодородна земеделска земя. Обработваема! В село Уровене, обл. Враца Категория на земята: 3 ..., тел.: 0887441443","Нива, кат. 3, 13 дка, Уровене, Продавам плодородна земеделска земя. Обработваема! В село Уровене, обл. Враца Категория на земята: 3 ..., тел.: 0887441443",//www.imot.bg/obiava-1s176303345989877-prodava-zemedelska-zemya-oblast-vratsa-gr-krivodol-urovene,Повече детайли,0887441443,ОАНИТ - ОФИС КОНСУЛТ,//konsult.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:35.323419
5 170 000 €10 111 641.10 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"гр. Оряхово, област Враца","Лозе, кат. 1, 100 дка, ВЕРСИЯ НА БЪЛГАРСКИ (ЗА IMOT.BG) ИЗКЛЮЧИТЕЛНО ЛОЗАРСКО ИМЕНИЕ: 1000 ДЕКАРА КОМАСИРАНА ПЛОЩ  Престиже ..., тел.: 0886894445","Лозе, кат. 1, 100 дка, ВЕРСИЯ НА БЪЛГАРСКИ (ЗА IMOT.BG) ИЗКЛЮЧИТЕЛНО ЛОЗАРСКО ИМЕНИЕ: 1000 ДЕКАРА КОМАСИРАНА ПЛОЩ  Престиже ..., тел.: 0886894445",//www.imot.bg/obiava-1s176950117889302-prodava-zemedelska-zemya-oblast-vratsa-gr-oryahovo,Повече детайли,0886894445,ПРОПЪРТИ ХЪНТЪР БЪЛГАРИЯ,//propertyhunter.imot.bg,1,0,,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:35.324477
27 750 €54 274.28 лв.,Продава ЗЕМЕДЕЛСКА ЗЕМЯ,"с. Алтимир, област Враца","Нива, кат. 3, 15 дка, Продавам поземлен имот (нива) от 15 кв.м в землището на с. Алтимир общ. Бяла Слатина.  тел: 08825121 ..., тел.: 0882512131","Нива, кат. 3, 15 дка, Продавам поземлен имот (нива) от 15 кв.м в землището на с. Алтимир общ. Бяла Слатина.  тел: 08825121 ..., тел.: 0882512131",//www.imot.bg/obiava-1s176444592456051-prodava-zemedelska-zemya-oblast-vratsa-s-altimir,Повече детайли,0882512131,,,1,0,1850.0,https://www.imot.bg/obiavi/prodazhbi/zemedelska-zemya?land_category=1~2~3~,2026-02-02T18:12:35.325564
